Id.,Category,Definition,Author(s),Source,Year
AGISI-MI-503,MI definition,"A machine is intelligent when it is self aware and can find its place in a world. A world may contain space, time, objects and other intelligences (be they machine, organic, physical, software, etc). To find its place means to have a meaningful existence. To have a meaningful existence means that it can select and work towards achieving short or long term goals that create value to the machine and / or the community.","Spanoudakis, N.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-505,MI definition,"[Machine intelligence is] the ability of a system to achieve a wide variety of goals in a wide variety of settings, with reasonable use of time and resources.","Samwald, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-507,MI definition,[Machine intelligence are] systems making people's life better by freeing them from boring tasks.,"S., Y.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-510,MI definition,"Intelligence is the ability to make use of finite amounts of prior knowledge, computational power, and sensing abilities to operate in real time towards acheiving short and long term goals in known and unknown environments. An intelligent agent will improve its performance over repeated interactions and transfer knowledge across domains.","Wilson, T.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-513,MI definition,"[Artificial Intelligence] is the science capable of making artifacts, i.e. artificial entities, software or hardware or both, behave, perform and solve problems with the same skills as those possessed by humans.","Florea, A. M.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-521,MI definition,[Machine intelligence is] perceiving and understanding in real-time real-world environments (including language communication) and being able to act upon.,"Moens, S.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-522,MI definition,"In pursuing a goal, an intelligent system should rely on a body of knowledge, on finite processing capacity, work in acceptable time, should be open to unexpected tasks, and learn from experience.","Herzog, O.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-527,MI definition,"""Intelligence"" is a measure of an organic or inorganic entity’s capacity to function in situations varying across physical and social dimensions, using knowledge and learning.","Grady, K. A.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-533,MI definition,[Artificial Intelligence] is an interdisciplinary research field for the study of the mechanization of tasks requiring cognitive and sensori-motor capabilities.,"Ghallab, M.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-538,MI definition,"Machine intelligence is the pursuit of adding capabilities normally ascribed to living neuronal systems such as goal setting and and seeking, adaptation to environmental changes, recognition of novel elements, transferring past lessons into a new context, environmental prediction, hypothesis generation, and ultimately introspection and self-analysis. It's presence may be measured by an ever-growing acquisition of knowledge, evolving relational model to capture relationships between observations and self-correct past erroneous lessons, and the ability to acquire new and previously impossible capabilities given a sufficient experience curriculum. Machine intelligence is identical to animal intelligence with the exception that all living systems are fundamentally hard-wired with goals related to survival and reproduction, while machine intelligences are typically focussed more on achieving a needed goal or function to support human civilization rather than merely exponentially propagate.","Mandrake, L.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-543,MI definition,Intelligence is any process that actively manipulate the degrees of freedom of a system in such a way that it tends to maximize the diversity and reward of the futures the system can reach in a time horizon.,"Hernández Cerezo, S.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-547,MI definition,Machine intelligence is the capacity to propose and measure success of multiple solutions to accomplish a new tasks while subjected to a set of not predefined constraints.,"Torres, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-548,MI definition,"Machine intelligence can be defined in two ways. Either we say 'computational intelligence', limiting ourselves to intelligence that can be arrived at computationally, and leaving a definition of intelligence open. Or we say 'instrumental intelligence', allowing us to use anything that exists in the natural world to build the intelligent machine, but requires the result to be instrumental to our purposes and controllable to a larger extent than humans can be controlled. These are different areas of study and can be studied independently, but both 'computational' and 'instrumental' seem more useful than 'machine' to limit the scope of something as broad as 'intelligence' in this context.","van Bergen, E.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-549,MI definition,Machine Intelligence is the study and design of intelligent behaviour such that the underlining principles may be abstracted and replicated through computation on machines.,"Ugot, O.-A.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-550,MI definition,[Artificial Intelligence] is the design and analysis of agents that act rationally to achieve their objectives.,"Mackworth, A.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-551,MI definition,"Intelligence is a continuum, as well as a set of capabilities, and a machine is intelligent to the extent it exhibits / excels in those capabilities. These capabilities include perception and prediction, adaptation / learning (accumulation of knowledge) and inference / reasoning, and acting (change environment) to achieve goals, ie reach certain environment states (change the environment or maintain certain state characteristics), all performed under constrained resources (time, memory, computation power, etc.).","Madani, O.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-553,MI definition,[Machine intelligence is] a means to rationalise a set of environmental circumstances into inputs and then execute a response as an output which includes a rational reference to a set of basic human beliefs and thus the effect of those outputs.,"Donaldson, P.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-556,MI definition,"From a process perspective, machine intelligence interprets, in its own* way, data from the natural world or simulations of it, reasons through various scenarios of meeting [a set of] objectives, plans an approach, executes it (or has it executed) and learns from the results. From a content perspective, machine intelligence seeks to replicate the problem-solving, creative and emotive skill set of human beings. Prescriptively, it would be helpful when it seeks to replicate the particular traits shared by the more benign elements of our society. *I would argue that for practical purposes, intelligence always filters the natural world through its own lens, whether that's a copy of its makers or its own.","van Oers, R.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-557,MI definition,[Machine intelligence is] a constructed thing that behaves in a manner that is perceived to exhibit intelligence (given a proper definition of intelligence).,"Youngblood, G. M.","AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-003,MI definition,"""Intelligence"" is just a label that we use to describe a certain set of activities that humans can do. This set is rather vague, but includes aspects such as planning or learning. Artificial intelligence is the area of research that seeks out to construct machines that can perform such activities.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-009,MI definition,"Machine Intelligence deals with the development of systems either displaying a behavior humans associate with intelligence or solving a problem humans think only an intelligent being can solve. I am aware that this definition has several problems (like being subjective and obviously changing over time), but history has shown that what humans think plays an important role. In general, I prefer ""knowledge-based systems"" over [Artificial Intelligence]!",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-015,MI definition,"Machine intelligence is the quality of a machine that enables it to be silent about that whereof it cannot speak, worry about that which it cannot understand and has faith when it cannot give an answer to an existential question.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-026,MI definition,Machine intelligence (much like biological intelligence) should not be defined by human biases perpetuated by their own egocentric view of intelligence but rather by the capability of an organism (digital or natural) to survive and propagate itself in its environment.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-032,MI definition,"Machine intelligence would include the ability to carry out all of the functions of the hundreds of psychological adaptations that humans have evolved to cope with diverse challenges of survival, mating, social interaction, learning, and reasoning. Machine superintelligence would add extra capabilities beyond that.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-035,MI definition,[Machine intelligence is] the ability of a machine to emulate a cognitive process according to a greater goal with properly defined rationality and perception in its reasoning and efficiency when problem solving or executing its task.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-039,MI definition,"[Machine intelligence is] the study of intelligent behavior with the goal of defining computational mechanisms (models, algorithms and representations) that embody the intelligent behavior and methods that enable computer systems to act more intelligently.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-046,MI definition,[Machine intelligence] must involve communication: we only learn about intelligence because we communicate with intelligent beings. Being intelligent and seeming intelligent are related.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-048,MI definition,"[Machine intelligence is] the capability (to different qualitatives degrees) to learn to solve a variety of potentially independent tasks (e.g., achieve goals).",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-061,MI definition,"[Machine intelligence] should include planning of future scenarios, ethical evaluation of those scenarios and self awareness.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-068,MI definition,"Intelligence includes an ability to create ""beautiful"" things (e.g., stories, art, figurative language, etc.).",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-080,MI definition,"[Machine intelligence is] cognitive assistance to humans for certain tasks. This is achievable. The other bits are still areas of research at the human level we haven't decoded yet, in a way that provides a usable model.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-082,MI definition,"[Machine intelligence is] a system that can explain its actions, to humans and with human-level ontological terminology.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-089,MI definition,[Machine intelligence is] the ability of a system to shape an environment or context after its desires.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-094,MI definition,[Machine intelligence is] the ability to assess risk and opportunity from complex input together with experience.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-100,MI definition,"The creation of a machine intelligence is the creation of a machine able to find its own goals, learn independently, and achieve its goals based on the data available.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-116,MI definition,"Machine intelligence relates to the capability of artificial systems to perform tasks, in an efficient manner related to their available resources, to learn from experience, and to generalize over such learning.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-121,MI definition,"[Intelligent systems] exhibit some characteristics of biological intelligence to solve problems that aren't amenable to conventional computational methods. [Artificial Intelligence is] ""whatever we don't yet know how to do."" If I remember correctly, a FORTRAN compiler was once considered an [Artificial Intelligence] problem; once it was solved adequately, it went out of scope for [Artificial Intelligence].",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-130,MI definition,"Intelligence is about understanding the context within which one finds oneself, retaining some conception of it, and behaving appropriately within that context. By 'context' I mean: Senses: What are the objects around me, and what is their function? What are the sounds I am hearing, and what do they mean? Likewise for other senses... Location: Where am I immediately, and regionally? Events: What is happening right now, within the last hour, the last month? What am I doing? What are other entities doing?",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-131,MI definition,A machine is intelligent if a reasonable person would judge its behavior intelligent without knowing beforehand that it is a machine.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-136,MI definition,"Machine intelligence is the synthesis of intention, goal formation, planning, reasoning and communication over machine readable inputs, possibly in the service of human goals.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-141,MI definition,"[Machine intelligence is] the ability to interpret correctly ils environment (perception intelligence) or / and to reason or / and to adapt ils behavior or / and to ""learn from experience"" or / and to focus on something interesting / new (curiosity intelligence).",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-145,MI definition,"An intelligent machine is one capable of making choices about what to do and how, performing competently and achieving goals in ways that we cannot a priori anticipate, and doing so in circumstances that are dynamic, unanticipated, and novel. An intelligent machine also knows there are no failures, only lessons.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-153,MI definition,[Machine intelligence is] automated problem solving.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-176,MI definition,"A measure of intelligence has (at least) three free parameters: a distribution over tasks / problems, a performance measure assessing quality of solutions / behavior, and a fixed amount of computational resources available. Fixing these free parameters yields a concrete definition of inteligence. The general definition would be: (artificial) intelligence is the expected performance on a distribution of tasks achieved using limited resources. Todays [Artificial Intelligence] system are highly intelligent on a low-entropy distribution of tasks, that is, we are able to create a bunch of high-performance experts. Ant-like intelligence has a narrower distribution than human-like intelligence but with very limmited resources. Emotional intelligence has a different task-distribution than rational intelligence etc.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-179,MI definition,"[Machine intelligence is] algorithms inspired by intelligence. The important distinction is that the machine won't actually be intelligent, it will just be following an algorithm which is best described to the layman by using metaphors such as ""learning"", ""understanding"", ""thinking"", etc.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-189,MI definition,"The essential task of an intelligent system is to keep itself within a given region of its state space in the face varying dynamics in the external world. Explanation: In many multi-cellular organisms, including humans, this is done via a mass of cells called the brain, which is able to generate and modify sophisticated behavior. Most attributes of intelligence are epiphenomena of this process.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-192,MI definition,"Artificial intelligence provides the ability to an agent to take actions (in a possibly unknown environment), that later on the same agent can reason about. These actions need not be the best / optimal ones. There has to be some reasoning (and of course, not the same reasoning in different tasks / environments). It has to be the outcome of a process with input the stimuli from interactions with the environment.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-194,MI definition,[Machine intelligence is] the study and design of machines and algorithms for accomplishing tasks,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-196,MI definition,"An [Artificial Intelligence] demonstrating artificial general intelligence would be able to learn to perform *any* task that humans can perform, to the *same or higher performance*, with the *same amount (or less) data*.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-213,MI definition,[Machine intelligence are] techniques that enable rational decisions to be computed in environments.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-219,MI definition,Machine intelligence mimics human cognitive capabilities (and may exceed them e.g. by having access to more computational resources or different kinds of sensors) but not necessarily tailored towards the environment humans live in.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-228,MI definition,"[Machine intelligence is] the ability to decide on a course of action that, if viewed by an impartial, external observer looks intelligent.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-231,MI definition,[Machine intelligence are] machines that encompass goal-directed adaptive behavior.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-247,MI definition,"Intelligence is the unconstrained ability to learn and adapt to new situations (even if the adaptation is not optimal). It seems to me that intelligence also requires a degree of self-identity - the ability of model oneself in one's idea of world. Intelligence is not an ""on-off"" switch - like all other biological systems that we know of, it was evolved over time, and is found in different degrees in different beings. Accordingly, machine intelligence should be seen as to what degree a construct is able to react, learn and adapt to its environments, and to what degree a construct is able to self-identify. We are not yet close to make a machine as intelligent as a hamster, trying to tie intelligence to human displays of intelligence is premature.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-251,MI definition,"An intelligent system is any system that can adapt to environmental changes, act upon the environment and pursue goals, and maintain its functional properties for a prolonged duration.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-253,MI definition,"[Machine intelligence is] the ability to respond effectively in a natural environment, to a wide variety of situations, some of which may be novel and unexpected. Of course, the key weakness in this definition is to define ""effectively.""",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-257,MI definition,[Machine intelligence is] the simulation (not emulation) of intelligent (human) behavior.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-261,MI definition,"Machine intelligence is when a machine displays a behavior which, as seen by a human, recalls the reasoning process of a human or animal.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-270,MI definition,"[Machine intelligence is] doing the right thing, where earlier technology would not have, but not needing to be superhuman.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-273,MI definition,"Machine intelligence can be seen by the degree to which machines respond to humans and other machines in ways that are insightful, helpful, and agreeable to cultural norms and expectations.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-277,MI definition,"[Machine intelligence is] the ability for a machine to exhibit intelligent behaviour that goes beyond mere programming and computation, but allows the creation, generation and understanding of new knowledge.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-296,MI definition,Machine intelligence is any machine-based ability or behavior that humans judge to have the appearance of intelligence according to their own understanding of that term.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-329,MI definition,"Machine intelligence is a perception. Its definition lies entirely in the perception by humans. An apparently intelligent system may use surprisingly simple algorithms, and an apparently stupid system may be based on incredibly complex [Artificial Intelligence] technology (see the spectacular daily failures of so called intelligent assistants).",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-340,MI definition,"Machine Intelligence is the ability of an agent to learn new knowledge from experience (by reading, interpreting, transforming any type of data) to able to provide rational answers to a very broad range of problems.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-351,MI definition,"Machine Intelligence is intelligence embedded in a machine. A machine is a (by non-evolutionary means) constructed thing whether material or immaterial. Intelligence is the ability to form adequate decisions based upon incomplete knowledge, in a wide range of (possibly changing) environments. Adequate here means sufficiently good according to some measure of utility, relative to some reference (set by e.g. a sample of humans). As part of this utilty measure may be included the resources expended in the process of forming a decision, and penalties for forming a decision too slowly.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-370,MI definition,"Intelligence is the ability to form, maintain, and update an information processing structure that is able to reliably and consistently generate ""exformation"" (as defined by Tor Norretranders in ""the user illusion"") from the information it receives and to output information that results from this exformation-generating process.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-375,MI definition,"Machine intelligence is a pair of words that are often used to describe a concept. Although different people assign it different definitions, these definitions tend to center around notions of things (ranging from software to animals) that exhibit intelligent behavior (ranging from solving simple search problems like the 8-queens problem to producing human-like behavior).",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-377,MI definition,Machine intelligence is the ability of an agent to pursue complex goals in a complex world.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-394,MI definition,"Any system / process that augments human decision making can be considered a system demonstrating machine intelligence. A machine / robot / computer serving as a model of human intelligence is yet another entity. Maybe an ""Intelligence Model.""",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-402,MI definition,"Intelligent behavior entails making optimal actions (rationality), given agent's current world model, whereas the criterion for optimality should include the meta level, i.e. prosocial behavior (hence preventing selfishness).",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-426,MI definition,[Machine intelligence is] perfect simulation.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-436,MI definition,"A successful (general) [Artificial Intelligence] would be able to do the sorts of things that human and animal minds can do, although not necessarily in the same ways. Achieving a wide range of goals, in a rich and dynamically changing environment, is key.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-448,MI definition,"Intelligence is a set of mechanism / processes that enables autonomy, from energetic autonomy, motivation and mental autonomy. There are different levels of intelligence and autonomy. Unfortunately, we tend to fool ourselves by trying to mimic only high-level cognitive capabilities expressed by adult humans fully neglecting the equally important ""lower-level"" cognitive capabilities and the suboptimal capabilities.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-459,MI definition,Machine intelligence is the ability to interact with a wide range of environments or with humans in a meaningful way to achieve a goal.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2017
AGISI-MI-481,MI definition,"Intelligence is the ability to solve information-processing problems in general, across a wide range of domains likely to occur in our universe but not necessarily foreseen by the system's creators. This naturally implies a need to work under a variety of constraints on knowledge, time and other resources.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-487,MI definition,[Machine intelligence is] the ability to learn and to set its own goals.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-519,MI definition,"Machine intelligence is the ability for a machine to perceive, reason and act on the environment for a wide range of tasks, using both prior or learned knowledge.",Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-520,MI definition,[Machine intelligence is] assistance in cognitive processing by human operators of the systems. Possibly a precursor to emergence of mind rooted on non-organic basis.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-537,MI definition,[Machine intelligence is] the capability to solve complex problems efficiently and effectively.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2018
AGISI-MI-554,MI definition,Machine Intelligence is what is measured by machine intelligence tests.,Anonymous,"AGISI Research Survey ""Defining (machine) Intelligence""",2018
